route_stop_id,scheduled_travel_time,precipitation,wind_speed,temperature,hour_of_day,actual_delay
2,28.472801476725657,0.9861279695076148,14.17783947810985,24.998218203625175,18,7.184950838012838
4,31.142198643765607,1.5650608558019352,7.622022556660415,28.35848395761279,8,12.186311420750243
4,51.199674345577726,0.5259189627693225,11.438897657798286,21.250168544145694,6,11.319965421354215
2,27.544194258654887,1.1382183258909935,10.657936671867736,16.42289998234897,9,7.960301124168467
2,24.481723374024142,1.0564581616922881,13.023908585675084,28.505649260892863,11,5.9030021634988685
2,58.085160856714324,0.951868949752557,7.522999031117425,19.35110873984641,15,12.912829518998766
4,15.398847830106101,1.227593556500919,17.00778981805263,18.548309383280476,12,4.958516378286682
4,59.90193850568902,0.3604332075161439,15.663295126390416,13.019011223327244,17,12.981558994799142
1,45.4569584485828,0.10613689380517323,10.547297765068736,24.856415265821482,13,9.738951444790331
1,52.28111847521027,0.15240728209212398,11.134325153446515,13.892736877238892,18,10.233227303666794
4,28.25787283557869,0.3052242404046625,11.454311398889535,18.248705961541315,19,5.282968424164427
2,15.644187495017698,0.8322517559797725,8.886765787973987,24.941183972575296,16,5.004784467881168
2,48.204128335268855,2.2024229884938156,10.226282327059858,25.60960626204186,15,10.406188473705019
1,52.53650686503041,1.4499519172576552,10.918918529301564,18.741479258908832,11,10.278532343307733
4,48.32142593790836,1.8673075212011614,18.45147348282851,21.32923336503797,18,19.037725955362056
1,21.428262928537738,0.5187420042569644,15.786473233321747,17.637027367969235,15,5.269138513409943
1,48.90425650156361,0.6223345150712718,15.738618829346494,19.258016060944087,17,8.120109618477613
3,49.601525194843845,0.6004205880436746,13.47970245201756,23.331076300764536,6,9.890067752771188
3,44.63432320515247,0.2556435393383696,7.530691964275062,19.491766606017713,18,9.503649482055897
3,49.47521697580138,0.07580467109285684,11.834035581690483,20.778924799121654,9,11.810772870823
2,53.06646478549795,1.0726019903621533,15.88195383845352,14.676466591912165,11,11.085706950556855
4,42.612185140685625,5.435706120469255,6.966941482530848,27.664780824030686,10,10.77969046478927
4,18.98721212863556,0.21902066625052038,14.546212827493058,24.55033296585533,10,3.2783841247308327
4,36.94325143502449,0.05737164704403828,21.290436901051066,25.96452685918601,12,7.826177556947335
4,18.49422006022223,1.814401531391567,16.247266583958925,28.45212662308431,14,5.074474727184652
3,33.33943639645939,0.34936324733652196,17.65611654224795,17.873935622271418,8,9.293887059878092
2,33.319792010653245,2.1238365255641294,12.873355001768642,20.20802758485988,17,7.438469998515705
2,17.97044298631087,1.4606182617883239,15.87172779505996,12.525828162088946,19,4.8745658193002495
3,30.69692402862657,3.495292588351945,9.128587142583857,37.70211455051118,13,10.218568006662476
2,19.99491444560917,0.630979378329198,15.183455249364906,21.25207342341312,17,4.622599405372956
3,51.370584450414995,1.3015441861026218,14.617552536243053,27.19363949957456,12,8.8804696097801
4,57.645961168401186,0.7502605574237788,13.159644696150652,15.809194278322707,14,11.006665608715757
3,18.254241386607237,1.1950135371034611,17.264029678873992,26.981942128215046,17,4.652035683216426
4,57.98018432812656,0.7165296056804248,9.844860648610446,31.287954383248326,9,10.965947330323443
4,38.515946970153536,0.2508406448522745,11.251769934105349,21.698596254860092,10,9.00303279890166
1,28.480455507924326,0.8508816961987322,12.381848165433187,16.945592517051992,14,10.256764866547638
3,18.458793387427356,0.9024177298897652,7.881556115642398,21.30601799527232,12,3.6295661209266026
1,37.5280920631688,1.9966972999200538,12.907727775200991,10.866192375213869,19,7.951286865340856
3,50.75319950208369,1.5959907762258037,5.124278348184612,21.81056649489079,22,11.003546492949052
3,46.818891477001415,1.3080289732823736,16.18781813771284,26.10483569656498,6,9.183598296507402
1,17.26017051587882,0.14441616215360514,12.186549466263862,21.82121177813243,20,3.903965485475953
1,18.280582591555657,1.5302029676905764,9.916428384384947,20.579302226555164,20,4.006840619881669
3,33.12929771846867,0.8325092155027053,8.662505550819514,24.637840580560166,6,8.000464067063326
2,28.288072232157447,2.6943067750738137,11.06168388152325,25.02012423474776,20,10.694613257880645
4,25.457294537522152,3.028939945137781,14.753038843089655,13.700472187474087,7,13.774100811727937
1,27.645202450892114,0.06808328347126687,14.190955914950242,22.44411481139394,9,7.7514452354524455
4,51.156723448359806,2.0620428231167023,9.177848210886156,34.17992562114622,22,9.387726944853823
2,56.81526241343342,0.04611157777295032,8.615841309489461,15.32491877175988,21,10.669445135338524
2,33.22962125374049,0.5490634365969732,14.627594825278589,21.572905835834668,21,6.79270021889637
2,55.77499509596237,0.9378495336702817,9.110610381539882,31.708730610258513,13,14.674402330592894
1,29.46730655615469,0.1923444808795155,12.239639096318014,27.520875782718377,11,9.222383151846564
2,36.43966438547062,1.6459887100281563,12.495018570097109,19.433016596119693,7,15.636148458756848
1,25.171304901719985,0.010067760394099587,13.248248526906954,23.03067689811302,18,7.743800086762834
2,43.821421897912984,0.221571729155735,15.433081720727486,21.98944160007588,11,8.463645317706536
4,59.0541501828664,1.0432795003577584,6.948148252530709,18.259640978391662,11,12.20258030949083
4,42.15718932195204,1.5037433990104818,4.355362698958049,21.62873946253459,18,14.213028438980096
3,31.101633785109698,2.981548706503485,9.730210875086593,20.600169335967355,6,8.776537251550476
4,44.151785069573776,1.4669578887744903,19.206113631328744,22.56374469038375,14,12.72307094292384
3,20.53143053094244,1.3368827284700002,20.088696400349512,18.258084096544835,17,11.377704452656076
4,54.989658611942936,0.6017260790409443,19.32470854226355,15.616908998776694,17,11.7176848127384
1,37.638777785092635,0.0015423013299312345,11.228074528957242,21.793596133038147,9,5.993744596375076
4,35.2207383917839,0.1536172364687059,4.871539672060685,30.5755910908939,21,5.744175770817069
3,41.363915480408366,0.917712436424358,2.6278435933926367,22.411014631313982,17,7.18380944540315
3,43.11527382552311,1.3491957903423675,9.543847353802356,20.342031105342272,6,8.840408788469071
2,18.229911280193086,0.6484047773674737,11.20770547940256,25.77042902519249,9,4.561608054696739
1,45.71777495505311,1.5742216140746863,17.202501604223833,21.20840193702311,14,10.699173855742986
4,25.88692561419883,0.8854278034801147,15.471221838169782,31.34016462479555,12,6.051680490815251
2,47.12786846279654,0.09248560615261413,12.909620315966482,21.98043745352461,15,14.371084958841246
4,52.01406574728885,0.25585599989687696,8.440620916235433,25.502485315790818,18,8.695471145048085
4,51.178132839863416,2.1990844309015323,8.156881767020439,18.226978088033636,13,13.576025625120707
2,39.86254353335501,1.5488003359653233,13.016510748285741,24.515446266683313,15,7.429877248511029
2,38.40764515398381,2.7018368445129135,14.788203915358906,23.37546738471877,15,9.764809160672433
2,21.42941826027353,0.15007363656488903,13.567525048982338,21.71746937670396,13,5.424568535108747
2,49.8905767681411,5.553209989943356,7.861608161573381,19.491211194151397,20,14.884993480837826
2,27.213422120102145,0.28196594445194995,14.602670515168345,18.80984917173813,6,5.706005969454975
4,37.351294026807594,0.014219770523005009,13.703643868405646,23.411763319898263,20,6.0534347339856724
2,27.79233418173825,7.1533268369255625,7.717334375239287,25.144695548482368,22,10.81240286254502
1,21.02227633498619,0.3959960255272039,8.862716118798977,21.36418601852934,18,4.105490508107551
3,43.330096360128145,1.3232146844250265,14.753983898246267,23.43633964560396,17,8.644458499581244
2,17.44494156703067,0.23329577193750958,11.061969859416436,21.81042660933615,8,4.313288164910308
2,48.689035535679,1.0416538080932802,18.356589206545827,22.49263012452694,10,11.105688567298527
4,29.29140578675025,2.8125259154094047,14.004517104258305,20.997775086613874,8,10.373966026549638
2,15.006061185201839,0.46311472679723337,10.053475247242924,22.08986289684154,10,7.437521546570751
2,38.00081126567534,1.3313190542536089,11.95917759843627,35.49020228408713,14,8.007132449533907
2,17.10833588374214,0.2497634554341461,12.253533570550873,23.558171494037126,11,2.9517647173605974
4,27.427630101940476,1.176340558058905,9.08643874703316,25.226484792155215,21,8.244957926852042
2,46.81394193550723,0.49218192036479136,8.349647207289493,24.190118026640484,15,8.71278770283233
3,17.821032972983964,0.28470353467299864,14.805559575237996,20.685915883514703,21,4.482202310796996
4,52.77023215602011,0.4508232187476339,15.381093188168382,28.46994606645834,8,10.202183307406395
3,15.17189651963624,0.2364463265377465,14.415125878211835,20.544181147868294,16,4.669385683836882
4,26.1070741140856,2.786318548843639,18.061272377295207,27.27527274471276,20,11.479882155765711
2,48.34068252684322,0.6073776694198203,9.832907055953592,20.328965009667755,16,13.816213813173906
3,29.232156737818805,0.33768904624959584,18.69708306428452,17.200137404279793,15,11.396573047696778
4,19.58515746297061,0.7139356178445446,8.39631552578339,23.826981041180964,14,6.8247467156249115
1,31.210526346019254,0.46374152690891446,7.949257746526029,16.476658219489465,8,9.453392028301401
2,27.16769788730365,1.6370602646690493,4.960164471402999,24.678201125083046,14,5.486662813420284
4,52.92203559722497,4.257685819044007,10.216818744692732,16.029206719543417,17,15.1268977070712
1,29.10065629133144,0.6915759818929519,9.985110652682184,20.404959847635734,21,5.068378034462977
4,50.501961229920326,2.368225994754244,14.103749121018602,14.841351517376292,9,12.212244418707192
1,55.13424651648306,1.0012743551165166,12.975563766481804,36.12083504701364,6,9.442282763566421
2,34.52178388094383,0.20528149840207982,7.228106515923453,13.730202201918429,18,6.23541215906678
3,55.94744147344764,1.407832616835454,10.42909504629673,22.049068701982023,13,9.925514407203377
1,31.97931242834368,0.86446049443497,10.514151915649258,27.716521371650067,11,6.660503607364198
4,58.38352874205487,1.2618678615901282,4.896071012152429,27.181929542935126,13,10.828221412542325
2,19.018028603650784,2.645324687164027,8.076213091946522,26.256710610865685,17,5.067476558171058
1,45.915866992645924,0.6967137786482728,8.916745477543643,20.41385805889262,6,10.994531529710521
4,37.22163182056179,2.7773174570616277,17.734500079283784,28.75544473168501,9,12.476302447037238
4,32.444196245504116,1.666768806345877,12.76580286382941,26.566955454010913,18,9.297739243170312
4,43.472034543687045,0.8047354179774563,14.648675015789998,23.061498088302383,22,10.927173445849931
1,46.67356912354491,1.109254428666984,6.005458011403152,23.20290378863296,10,10.668072308501962
1,15.19634713426391,0.47268467519276924,16.776857932055968,20.480386761923135,16,8.735336948258764
1,22.512888993623942,4.93237116915669,17.20440825209637,17.451739870834807,12,9.702047500662
3,47.08707227854434,1.3208014669427925,4.006620131421496,28.18575487739358,8,9.867326459216505
1,44.98734361101929,0.05380461915304055,9.178733104336608,28.56103996800766,16,10.722084341152884
1,58.47213773079047,0.4745379634231202,13.98306229206204,17.579454294850393,22,10.010219352755447
1,49.24670056128524,1.171613377610061,14.57755381415273,21.23107417426904,16,8.42705575983986
3,57.784771847910214,0.06957866842689582,9.286021078051114,21.282883917705355,20,11.494810931792028
1,46.61432256906632,0.02900885180742963,10.778002147785388,21.83672048129845,13,7.6029950179159655
4,28.412349388774942,0.7174572883146549,9.61047575581943,22.32147439293791,21,6.12162319618848
1,19.741421501288542,0.48540101124062857,12.441672187784478,26.7343073082309,20,3.899565522949642
4,50.1820738505221,0.692141881577593,16.78871412584765,18.263913457566282,8,12.127616777913783
4,43.986714966416216,0.36570160826143105,8.915831371435182,17.768265042436703,11,13.244739454123792
4,17.16837055769833,0.21598270036385678,16.003281991073656,28.183098710714876,8,3.1622159413516284
3,31.202270965544024,1.4021081135951778,8.87331171061245,19.68677629059351,10,6.333533377835343
3,58.05599169679288,0.8672669789391326,8.609491150012463,15.684823232114669,6,9.822573516666857
3,37.51805155695905,0.26800360074875756,15.274378473372852,19.57435028950065,19,8.16125948606863
1,34.47281112088671,0.4620706537259872,15.687745512030467,20.349736323779997,17,6.866507854855547
4,35.59648223216823,1.0752208809908381,15.405639747050618,29.774813638628824,18,7.539915257633908
3,24.399722580232368,0.08996486313081979,6.736810367127435,26.624131061883688,19,4.073694554352144
3,31.591822688915784,0.19143234029782366,10.136196087711797,27.73760308316121,17,5.9632991363256345
1,31.641596519422947,0.09128003234412134,15.291954368013286,26.09986821173393,18,5.629444695584726
3,17.355975908436257,2.0076032187559996,12.166167362255578,26.73121835807657,11,6.098812639374846
1,49.54054328330632,1.6751736356485425,7.705228615210143,18.55958936709841,20,9.261074162105523
2,33.74269943567455,1.679561611529511,13.833271756501766,21.00698922323258,21,8.313098287909217
3,51.99809490673905,1.5119127277368707,9.140770964034118,17.050423434882255,14,9.958055639679674
2,53.26566005039529,1.3281624048412932,19.17809939356885,20.94755984731483,13,11.156005608784623
1,24.539732461439613,0.7777900282425179,18.179365849673033,25.420524954673706,10,5.986290980273815
4,44.580906697655784,1.2335995051603355,14.416389705422269,22.672916424061235,20,9.914710155744896
3,36.252681187334176,0.04694008264636136,17.444026819079095,28.557404094801477,12,7.861646467353534
1,54.60705320646683,1.16573425787902,12.259165400493524,16.292921038863902,22,12.940974118425444
4,24.708330562940436,1.805432607391567,15.061749977500064,24.5011917534912,21,5.722236159464628
4,45.50159401395199,0.8326369899550148,17.9108811812083,15.758485990653408,16,8.446506176750189
2,42.348845501372516,0.5308910484741203,12.98199472717725,22.470882345868212,12,7.1788829623746535
1,28.288566490732475,0.3899237508203392,10.979251313942866,25.701667112782395,16,5.396451612496772
4,21.147040664302768,1.2353582034381234,5.181512167291537,20.927487165878905,7,4.556403229766673
3,44.32378922147744,1.4163122154075594,11.667465897114024,24.75563302043478,7,7.9560278797021375
3,48.23688561595488,2.45723009076068,15.293692738249245,17.20133832583533,11,10.468219162163953
2,29.20323046935075,0.5028698408366359,15.782533710270519,13.681550109018085,8,7.277335759086419
4,44.01746718100412,1.7624237902382784,14.017460262873639,24.785148112439014,6,10.797753610294706
1,32.78089084251765,0.9888800736332675,9.83480362015104,30.720051170378664,21,6.725651174699407
3,47.094309747717794,2.5730217650741296,4.092713724209638,17.019775299150538,19,10.422910124048217
4,23.96468737023239,0.9004539563553591,10.01913960798106,28.110970900533978,22,7.131904862329101
4,55.059675118627844,0.8748521625720479,10.782620515784194,22.217117044082055,9,9.828748018613073
2,27.933431840951087,1.0349504773829126,10.748284131239943,15.32154239153462,8,8.090036062414715
3,31.55036944902688,1.6602714297192305,14.474225427911698,16.342473493239186,13,12.906190712949593
3,17.61413784361574,4.012323155805438,19.94270564405936,22.07892386680325,9,11.58334444037297
1,20.018049554457438,0.09169153890249777,12.494116807364373,19.97768856037948,20,4.284851536586994
3,38.213785622054765,0.06589825988864144,11.133072843374153,15.435435116208804,18,7.517496018469966
1,27.041670452758716,3.3280733343178004,10.96311274798363,13.529803593872975,19,9.23927629628488
3,52.59661015839875,0.9057095912741472,12.497539067630857,17.76640336036747,19,9.4734737016196
2,15.661202489472924,1.1451120794431837,8.686824958606405,22.96904504165559,10,6.476541337146299
3,32.059232190237125,0.7903177619642099,12.48079423498422,21.96799623698431,10,6.58979549573763
1,30.18054960460917,0.11800554811986681,13.803249345327199,19.49381021249961,18,8.374051530085868
1,15.869743391292047,1.7536838800187589,12.838744254297952,23.009435971457414,9,4.371436485429469
2,20.59657795502296,1.6503049319340959,13.830167736019124,27.20013359931344,11,4.432617202092648
3,33.61392037133859,0.4482423782837228,13.734990437394142,23.970632552170738,10,7.403771426081434
3,37.1789063001351,0.4387537340018117,4.912413271014225,21.393456643052097,8,7.130394276544026
2,33.19303862646911,2.1830163510866694,14.547480633581612,26.640360033303445,8,6.848743370909511
3,38.89219552854422,0.09013031559910444,9.315940617350186,17.200748488918524,8,7.243281216783792
3,41.78092537075567,2.555418931331857,7.616643347984168,20.875402302223243,7,8.680689917041999
1,15.446571950752602,0.3559248096134461,7.582192688580015,20.994560321998158,15,4.588874768984988
3,35.88428217540768,1.0786855433273743,13.734166441890117,15.815233707785772,12,7.4233293419543225
3,58.357465839941476,3.2985374959934695,11.109700291100587,19.90062918857821,19,11.767821112741508
2,38.35645260582969,1.3603010944536218,5.272124864058357,11.625201595523485,15,7.903557776840622
2,45.489402035652894,0.6422030722781238,13.912151260769134,31.56089023831477,21,7.866950561787474
4,29.033873606259746,1.4036178687439005,6.241567476804691,17.312931057818435,11,7.595394224331812
1,49.829612016874314,0.5058761379830303,12.559285434072844,29.930570657106557,22,8.578664441502736
3,49.781466684425176,0.38964425166038047,12.953995702692216,22.190422528597463,11,11.231073815270294
3,38.45832214443625,6.850533976209111,15.54230832678018,24.824320660779794,15,11.44039692244834
4,58.92062204756461,1.6673523505368049,19.126739145867404,19.556001008245342,15,12.443074009334952
3,20.6497596643194,1.2418188052023786,6.541294696397833,23.039648459808372,14,6.010779751165689
1,15.762644920031144,0.5267449467581095,11.790104575747803,25.25244819994218,20,2.8315282357890066
4,49.65711952906932,0.06049241588303575,10.89465881982313,25.32276207197091,16,7.983251110101919
1,51.32199918141971,0.03785923729528882,13.73499874384385,25.873866950371784,12,8.521855577651843
4,20.40932531042593,0.9694113743009478,12.862675083734475,20.158336449804118,7,3.881101254869532
4,26.951227483137274,1.7227465177436676,10.58981502905352,19.598201637543223,7,7.003242568129397
2,15.789856351498301,0.9250170555454638,10.236391245556579,14.029118373661982,18,5.10169615593149
1,28.19888748512541,2.2050002888894955,7.53419657926381,24.616095055884685,16,6.510137505002551
3,49.79138432634022,0.040797563842173534,15.951446329626037,27.411893556617215,6,9.355037083883019
3,38.30822374706605,0.5482719229253393,13.836816726398117,30.079908399589648,22,20.271747186054675
1,30.664301692572963,0.32470740930228775,15.67107279118055,23.52586317290254,13,9.420039913711435
3,31.728268270784863,0.711469215157167,10.758415454097946,18.167601135457154,18,5.449319153406731
3,15.060913157196067,0.09015506950397359,9.372658125222278,13.514519283552723,9,2.604923180468438
1,28.491023740435615,3.6983757101755184,7.686739733483089,27.208333665416752,8,8.59638613979681
4,44.09064337370687,0.3031724209843672,13.435670334962637,13.018617166112323,11,7.4187423278877365
1,58.83874997173607,3.066000116627683,7.8408271018870614,20.296979611281166,11,11.447483954963335
4,53.11773721427548,0.6659277107203073,19.3946522758662,20.87846586028177,11,10.406344919510733
3,16.06177340904881,5.08232685428919,6.769429675626238,21.652724310744905,13,6.60138646508317
3,55.43522721036777,0.9690806881801644,13.094640476850007,22.1790130001792,22,10.600221248614352
3,50.24392859843817,3.205475334002549,18.267418828855146,22.690737781837875,15,12.428865351430394
2,50.11692556069412,0.00643601490516331,14.396359037055236,9.923183689607352,10,7.535380142946948
4,35.60980915516072,1.6551291412125106,12.702694849967116,22.073279549350634,16,7.983129559740595
2,32.910238182952625,2.800279960565047,8.126065412152418,10.852122129440614,15,8.643886324388099
2,28.631207797493666,0.18059762447141747,6.472923245729184,25.661090365454974,8,6.300464720946588
1,17.95626865294646,0.1212781737592154,15.080200435670344,19.22437422098194,15,9.834298130558867
2,25.27059135721646,0.6631706669266236,18.024588963099788,11.214816373883249,7,13.341724187255378
1,26.097163574011105,3.2558967294210275,10.244600038087315,17.92897661307312,14,8.016312825153852
1,36.78346813695907,0.9380765629615717,7.443753969534596,19.14962330407673,10,9.999052248443467
2,48.63499829685123,0.8995504752258328,2.167322277803926,27.953498087775024,22,8.192914923724526
4,36.32144227790759,0.1825598252196698,8.076940625349849,22.983188708751225,11,7.109228702353863
4,17.603000225122226,0.0009477875054886425,11.54537263000384,23.7222247217529,16,4.913213988427826
4,58.100541044469175,1.9937625581861644,18.396492963346937,27.906108171103007,10,12.992611169903725
4,57.42259435923505,0.109978691670959,14.692534768931875,21.519278560377554,12,9.225975225669917
4,50.33352944167838,1.2056540381032739,13.220341618827012,25.770939805162016,12,8.643966754861108
2,59.60975557038993,2.952722247088677,10.399521354795477,25.41930556965996,9,12.281343104000307
2,39.50170497601184,0.28082081855277424,9.667337130976176,15.567652532152938,15,8.236130376245864
3,58.32457576139427,1.3133274186225308,17.622590390031853,29.364917888149147,6,20.172277706596557
4,18.402226827753786,0.09836162159323596,12.802954163033558,14.898491099646527,19,3.378795258419262
2,31.45563367176171,1.1108675222022777,3.5895972323159118,26.58683324738924,11,10.603993531627378
3,25.142157060304463,0.21485399487789666,9.305841408411029,14.414634815471837,16,4.084612705407366
4,23.812488786042152,1.5979563409994284,8.567135872913493,25.006183940758365,19,10.197225062883682
1,21.336132700170424,0.43012258241449525,9.81494396329014,31.309574390750864,8,7.116471627339403
3,43.00861387046985,0.7469827023232264,14.251642641140341,20.935106717248942,21,7.091213879493665
2,50.159483508628725,1.0978417192378582,11.570220472823003,20.71822178573427,21,9.110367852646931
1,41.02342797391623,0.22543798325453202,11.692538371985352,25.052199996584246,12,6.4384661939485275
1,21.613321931469436,1.6240714495970896,17.253892645300947,20.353017720187285,13,16.027390280037746
1,51.50056964700619,0.43254478889420644,9.214155640853246,31.091393518714106,9,9.187808489214982
3,43.61796182236778,1.3029721996740375,19.4567981035494,22.96096124729348,17,11.092557238056326
2,32.467456775714794,0.20677378317832198,9.314769634515656,20.39915245889637,17,5.569181407683448
1,45.335863299122835,1.3981551301661403,12.356792786450285,19.298572360521582,15,13.347127833922567
4,26.69572406592748,0.16461786979668921,10.875185618388933,17.335257649134896,17,4.7769430743036185
1,30.533649382239474,0.6648065087679081,12.493676534003844,18.86122506621255,16,5.71468290377602
1,56.28686294093956,0.34075651072889757,13.778367980292515,20.246633031707017,16,9.471140268764586
3,28.072702755213918,1.6557796635505817,13.735340960355506,19.561804632507098,20,6.777141864910796
3,36.14947206710715,0.3646306645052501,8.98753067751768,18.70912362931448,11,5.751538559466558
2,55.056351182820656,2.5616133733649,7.508341290209717,32.4942061517622,16,12.129541463123731
4,46.847460762038736,2.66875287210286,22.012687163622843,16.84952461755255,7,11.330283561881481
3,17.799145177411624,0.26244607204139414,10.064062641597788,22.733162938230873,14,4.4294217709557895
1,21.628636992553666,1.1418226595296739,14.796849754687946,24.96260504880436,16,5.382307561485978
2,15.352871584736256,0.11016688013737103,5.569434757907213,25.150539977918662,21,2.9466519747816955
1,43.39148056031235,0.5961832048271166,10.881549120381292,21.70696462108764,18,7.785931414902132
1,35.14530414346882,1.4992736408855893,11.491202464070229,20.796487140763453,18,8.91725268615492
3,21.042368290602397,1.29253771887002,13.89126027971133,24.257737456197532,6,4.209673164459012
2,58.10703544755467,1.1760376278001374,1.1101834360322442,23.332608249891003,15,10.418373254227834
4,38.8346875775529,0.3984471429718537,12.664562452313323,20.705205826162434,22,8.424688119343312
4,25.88519823508001,0.5698263584139863,7.401034178528429,14.190607141377846,6,4.669036121663997
3,37.52716070196184,0.13036725524705947,13.297382844779696,19.66038138833376,6,7.377082755883058
3,45.58291497307985,1.5233781893444414,7.854683212647348,16.26724918146271,22,8.426229348577309
2,18.4307648088104,0.8411462128424207,8.578069216297674,18.664202249668367,20,3.7738054691709864
4,27.36167167715514,1.4803523385989885,10.905489558426927,22.1661161925848,7,8.247810412965684
4,51.313447089779714,0.34352931604946013,7.790682121587219,23.79368071998308,16,8.591765009954935
4,35.684919168119755,0.47065281644022466,10.09786221305858,30.90226375646203,7,6.671730083105761
1,39.595971391453276,0.4881467879319614,7.226496925826739,19.31296810548093,14,8.948713602952417
4,34.47672009942612,0.03129545271125033,4.66731819320509,25.873128176375754,7,5.592274891627594
1,16.97549741893523,0.5005252701334808,16.071828209717438,23.529800122189183,21,4.785743733169515
2,22.458740091907018,1.9513185661115904,6.815805228704287,28.479988353198948,14,9.927544314846397
1,35.04937374338509,2.7311142181465917,11.285276449568066,24.88114359797813,9,9.056393645969704
2,24.413345943356752,0.8763170454509815,15.01156432597514,16.95759286356842,18,4.466682924416512
4,17.249056289685544,0.7294685399570822,9.540223589935827,13.384769853543844,20,4.952653349993007
4,52.964234882332065,0.037571629696971795,8.699336401017849,23.556308498337525,7,8.163651065259096
2,59.15366381238521,2.536385881547836,12.904952354669685,19.357745010498046,14,11.565076636338778
3,50.69142932985328,0.015714705061690013,16.471735290908608,17.098431270247012,6,11.847719476456902
2,53.420321476710015,3.475066068424641,7.3227389396541245,15.662111477334612,8,10.815362769720677
3,25.888970864267044,0.8061707587247613,11.399408671930244,22.804877487935777,22,4.68856316362951
1,58.22821389809399,0.5021409585290073,5.0700216201306905,29.538538496566822,16,10.03905968640621
1,23.861656700404275,3.0958802635699905,10.42719598527124,19.956638271469792,13,20.879427791235045
1,57.81434146628245,0.029632056634218622,12.136818738152302,24.95135155537661,17,9.386094826646811
4,59.7668682284678,1.0450787309708414,8.581501432979737,21.488668248912038,16,10.14332149440277
1,47.027526258572195,0.9553660051042454,10.172032664699074,15.553089554483035,18,9.412870484481394
3,59.15146793063199,0.29710854977375656,6.3670929267702,25.674056717552087,20,10.575243709117904
1,40.62929008051967,0.6722027349142512,12.308314445525975,16.526539779863143,22,7.8264468648858525
2,26.679380242924065,1.2675740698660471,16.222776995532598,22.108133152967824,17,11.244702656061413
2,34.66481485495294,1.5585170087631166,7.6114245209181455,20.292397924973475,16,7.103958931549963
4,41.71024209204537,0.0008605389271717042,9.509312933790468,26.465387172828457,15,6.951591378843175
2,18.288670291215674,3.3147560978697768,14.010184985816727,16.709245037646568,22,5.6973488986258625
3,43.005446907776076,0.21570635918711942,16.848362877290946,23.954349539009797,18,9.567837946132759
1,59.15300265430325,0.3192306278304167,6.027240751164275,17.801012963256497,21,9.903691779513023
4,23.55484424026774,0.366971986803352,11.324861050336203,19.444473938356076,22,7.073272443559066
1,50.666780232977246,0.04626465306202356,13.132523289278101,3.82399886229949,10,14.770910168062848
1,55.85544572008287,0.1575692668135989,11.591774437484608,32.460492858089545,14,8.593708622143687
3,57.466571676909936,5.152812134700919,2.0928317324916517,24.75278466413116,9,22.701058224356053
2,58.20610219824513,0.454383474860229,14.004360037235088,18.16326257030918,14,9.680760913934208
2,38.46568374246624,0.14700948831942837,18.077345404362575,16.37672155833503,21,7.900498702682281
1,58.97885585961767,0.13579069468181387,12.466647004678014,19.5217562356033,12,11.963305942667894
4,49.07895932104975,1.5252466157381819,7.875575786822947,25.584397674097257,19,10.771268630803107
2,22.275214630663285,2.313661465810711,9.947491014542868,12.539575372075372,19,8.206307263759491
4,36.46050479105865,0.35639404376530726,19.079652270622372,21.29207790352831,12,8.234049406202864
